algo,seed,timesteps,pct_of_training,wall_clock_min,success_rate_within_time_fraction,reached_at_all_rate,avg_steps_to_reach,avg_final_distance,avg_min_distance
td3,2,1000000,100.0,147.16666666666666,0.0,0.0,,0.032273005973194116,0.032273005973194116
sac,0,25000,2.5,2.375,0.0,0.0,,0.211530107331952,0.2012902050890731
sac,0,50000,5.0,6.366666666666666,0.0,0.0,,0.2246320225235446,0.22127350821282482
sac,0,75000,7.5,10.366666666666667,0.0,0.0,,0.22343172216346557,0.22342094600494417
sac,0,100000,10.0,14.45,0.0,0.0,,0.21014033464637355,0.19865872946745694
sac,0,125000,12.5,18.483333333333334,0.0,0.0,,0.20860002995670332,0.2050932769329432
sac,0,150000,15.0,22.566666666666666,0.0,0.0,,0.14983808414306074,0.13990520731314543
sac,0,175000,17.5,26.633333333333333,0.0,0.0,,0.13383878116553197,0.12010768414675395
sac,0,200000,20.0,30.733333333333334,0.0,0.0,,0.11385676431851896,0.10854871062296864
sac,0,225000,22.5,34.8,0.0,0.0,,0.10379446846357483,0.10379446846357483
sac,0,250000,25.0,38.86666666666667,0.0,0.0,,0.08191858455636312,0.08191858455636312
sac,0,275000,27.5,42.95,0.2,0.2,84.0,0.07107214002579118,0.06587226442438934
sac,0,300000,30.0,47.03333333333333,0.2,0.2,88.0,0.053533880826103566,0.05294305535367936
sac,0,325000,32.5,51.11666666666667,0.0,0.0,,0.04248844891835077,0.04248844891835077
sac,0,350000,35.0,55.18333333333333,0.5,0.5,79.6,0.031683601976755876,0.030386431461166492
sac,0,375000,37.5,59.333333333333336,0.3,0.3,80.66666666666667,0.0507198149552532,0.050439498273427044
sac,0,400000,40.0,63.43333333333333,0.4,0.4,84.25,0.0429189876324018,0.04260373187088285
sac,0,425000,42.5,67.49166666666666,0.3,0.3,81.33333333333333,0.031586948478978104,0.031586948478978104
sac,0,450000,45.0,71.58333333333333,0.4,0.4,74.0,0.03591076222503104,0.03591076222503104
sac,0,475000,47.5,75.68333333333334,0.0,0.0,,0.0425076989912896,0.04246384486196015
sac,0,500000,50.0,79.8,0.8,0.8,81.5,0.016271588332758824,0.015559847288144663
