algo,seed,timesteps,pct_of_training,wall_clock_min,success_rate_within_time_fraction,reached_at_all_rate,avg_steps_to_reach,avg_final_distance,avg_min_distance
sac,0,75000,7.5,10.383333333333333,0.0,0.0,,0.17753503261073184,0.16822452849697372
sac,0,100000,10.0,14.483333333333333,0.0,0.0,,0.15125184071139303,0.14926296988862442
sac,0,125000,12.5,18.575,0.0,0.0,,0.13778148651185962,0.12967626849202762
sac,0,150000,15.0,22.683333333333334,0.0,0.0,,0.1665367276993427,0.1473424850043898
sac,0,175000,17.5,26.841666666666665,0.0,0.0,,0.10706734660409478,0.10706734660409478
sac,0,200000,20.0,30.933333333333334,0.0,0.0,,0.11585786915256353,0.10221384811904573
sac,0,225000,22.5,35.05,0.0,0.0,,0.07171199789389363,0.07171199789389363
sac,0,250000,25.0,39.15,0.0,0.0,,0.09291690646227235,0.08695646551539167
sac,0,275000,27.5,43.275,0.0,0.0,,0.06707697738858512,0.06614312576267835
sac,0,300000,30.0,47.4,0.0,0.0,,0.06641226655619477,0.06641226655619477
sac,0,325000,32.5,51.475,0.0,0.0,,0.06285662692257712,0.06285662692257712
sac,0,350000,35.0,55.61666666666667,0.0,0.0,,0.07238470712008287,0.06892059759751126
sac,0,375000,37.5,59.7,0.0,0.0,,0.05580295538144449,0.05512674897278216
sac,0,400000,40.0,63.81666666666667,0.0,0.0,,0.05867762349878229,0.05867762349878229
sac,0,425000,42.5,67.94166666666666,0.0,0.0,,0.06905449048927816,0.06726003055288347
sac,0,450000,45.0,72.05,0.0,0.0,,0.05159007920074351,0.05155964741669833
sac,0,475000,47.5,76.16666666666667,0.0,0.0,,0.05354774480845337,0.0534350508886159
sac,0,500000,50.0,80.3,0.0,0.0,,0.06254144534078802,0.06254144534078802
sac,0,525000,52.5,84.41666666666667,0.0,0.0,,0.052134475069722686,0.05213124134298044
sac,0,550000,55.0,88.56666666666666,0.0,0.0,,0.0515577703750421,0.0515577703750421
sac,0,575000,57.5,92.7,0.0,0.0,,0.05115385051517725,0.05112352848226226
sac,0,600000,60.0,96.85,0.0,0.0,,0.05401826937863387,0.054006656273140295
sac,0,625000,62.5,100.98333333333333,0.0,0.0,,0.06402125745306789,0.05767683079499297
sac,0,650000,65.0,105.11666666666666,0.0,0.0,,0.05161345720130021,0.05161345720130021
sac,0,675000,67.5,109.26666666666667,0.0,0.0,,0.056088634485062974,0.05604283754938053
sac,0,700000,70.0,113.43333333333334,0.0,0.0,,0.04987553405344223,0.049762921699393545
